id;id_user;id_subject;id_relation;id_predicate;id_type;confidence_level;text_description;event_stamp;id_subject_def;id_predicate_def;truth_value;flag_for_curator
"ass_55e2c85caf362";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response selection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:09:48";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2c8b1cccf1";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response execution is measured by the contrast of go-noncritical in the conditional stop signal task";"2015-08-30 09:11:13";"";"cnt_55399a202b4ff";"positive";"1"
"ass_55e2c8eec07b7";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response execution is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:12:14";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2c8f8df401";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response execution is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:12:24";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2c91415f05";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"proactive control is measured by the contrast of go-noncritical in the conditional stop signal task";"2015-08-30 09:12:52";"";"cnt_55399a202b4ff";"positive";"1"
"ass_55e2c92135787";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"proactive control is measured by the contrast of successful stop-critical in the conditional stop signal task";"2015-08-30 09:13:05";"";"cnt_55399a3f5e512";"positive";"1"
"ass_55e2c92de292e";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"proactive control is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:13:17";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2c93787034";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"proactive control is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:13:27";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2c94db8300";"usr_51bc76ae9636c";"trm_557b4aa070c10";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"selective control is measured by the contrast of go-noncritical in the conditional stop signal task";"2015-08-30 09:13:49";"";"cnt_55399a202b4ff";"positive";"1"
"ass_55e2c96d3ce58";"usr_51bc76ae9636c";"trm_557b4aa070c10";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"selective control is measured by the contrast of successful stop-critical in the conditional stop signal task";"2015-08-30 09:14:21";"";"cnt_55399a3f5e512";"positive";"1"
"ass_55e2c9808fa96";"usr_51bc76ae9636c";"trm_557b4aa070c10";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"selective control is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:14:40";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2c98faad30";"usr_51bc76ae9636c";"trm_557b4aa070c10";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"selective control is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:14:55";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2c9b5ba759";"usr_51bc76ae9636c";"trm_557b491318742";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"oddball detection is measured by the contrast of successful stop-critical in the conditional stop signal task";"2015-08-30 09:15:33";"";"cnt_55399a3f5e512";"positive";"1"
"ass_55e2c9d111ee8";"usr_51bc76ae9636c";"trm_557b491318742";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"oddball detection is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:16:01";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2c9e43124e";"usr_51bc76ae9636c";"trm_557b491318742";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"oddball detection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:16:20";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2c9fcac1c1";"usr_51bc76ae9636c";"trm_4a3fd79d0af66";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response inhibition is measured by the contrast of successful stop-critical in the conditional stop signal task";"2015-08-30 09:16:44";"";"cnt_55399a3f5e512";"positive";"1"
"ass_55e2ca1d71f1e";"usr_51bc76ae9636c";"trm_4a3fd79d0af66";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"response inhibition is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:17:17";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2ca3a2c784";"usr_51bc76ae9636c";"trm_557b474e2b578";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"auditory tone detection is measured by the contrast of successful stop-critical in the conditional stop signal task";"2015-08-30 09:17:46";"";"cnt_55399a3f5e512";"positive";"1"
"ass_55e2ca467d6e6";"usr_51bc76ae9636c";"trm_557b474e2b578";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"auditory tone detection is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:17:58";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2ca527c3eb";"usr_51bc76ae9636c";"trm_557b474e2b578";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"auditory tone detection is measured by the contrast of failed stop-noncritical  in the conditional stop signal task";"2015-08-30 09:18:10";"";"cnt_4ebca22149619";"positive";"1"
"ass_55e2ca6a33244";"usr_51bc76ae9636c";"trm_4a3fd79d0a20c";"T16";"trm_4cacf3fbc503b";"concept-task";"100";"error detection is measured by the contrast of failed stop-critical  in the conditional stop signal task";"2015-08-30 09:18:34";"";"cnt_4ebca202935c6";"positive";"1"
"ass_55e2cabb52222";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"visual form recognition is measured by the contrast of go trial in the stop signal task";"2015-08-30 09:19:55";"";"cnt_4b44a4d544ee7";"positive";"1"
"ass_55e2cac38d421";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"visual form recognition is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:20:03";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2cacb4f768";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"visual form recognition is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:20:11";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cadb6ba4d";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response execution is measured by the contrast of go trial in the stop signal task";"2015-08-30 09:20:27";"";"cnt_4b44a4d544ee7";"positive";"1"
"ass_55e2cb0a0db3d";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response selection is measured by the contrast of go trial in the stop signal task";"2015-08-30 09:21:14";"";"cnt_4b44a4d544ee7";"positive";"1"
"ass_55e2cb15ba7f1";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response selection is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:21:25";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2cb1dd51ca";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response selection is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:21:33";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cc088da57";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response execution is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:25:28";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cc1ca8ecb";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"proactive control is measured by the contrast of go trial in the stop signal task";"2015-08-30 09:25:48";"";"cnt_4b44a4d544ee7";"positive";"1"
"ass_55e2cc2732b81";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"proactive control is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:25:59";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cc303ee77";"usr_51bc76ae9636c";"trm_557b49851e991";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"proactive control is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:26:08";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2cc679f19d";"usr_51bc76ae9636c";"trm_4a3fd79d0af66";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response inhibition is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:27:03";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2cc7cec6ee";"usr_51bc76ae9636c";"trm_557b491318742";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"oddball detection is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:27:24";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2cc8a0f3ef";"usr_51bc76ae9636c";"trm_557b491318742";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"oddball detection is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:27:38";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cc9bc59d7";"usr_51bc76ae9636c";"trm_4a3fd79d0af66";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"response inhibition is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:27:55";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2ccbd583f7";"usr_51bc76ae9636c";"trm_557b474e2b578";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"auditory tone detection is measured by the contrast of successful stop trial in the stop signal task";"2015-08-30 09:28:29";"";"cnt_4c6b5fd5bfc41";"positive";"1"
"ass_55e2ccc838ce6";"usr_51bc76ae9636c";"trm_557b474e2b578";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"auditory tone detection is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:28:40";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2ccdc823ab";"usr_51bc76ae9636c";"trm_4a3fd79d0a20c";"T16";"tsk_4a57abb949e1a";"concept-task";"100";"error detection is measured by the contrast of failed stop in the stop signal task";"2015-08-30 09:29:00";"";"cnt_55399d6bcd8dc";"positive";"1"
"ass_55e2cd296f7ac";"usr_51bc76ae9636c";"trm_557b482a7c62b";"T16";"trm_550b5b066d37b";"concept-task";"100";"emotional face recognition is measured by the contrast of Faces in the emotion processing fMRI task paradigm";"2015-08-30 09:30:17";"";"cnt_5531474e117df";"positive";"1"
"ass_55e2cd3723d02";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b5b066d37b";"concept-task";"100";"response execution is measured by the contrast of Faces in the emotion processing fMRI task paradigm";"2015-08-30 09:30:31";"";"cnt_5531474e117df";"positive";"1"
"ass_55e2cd3c21c11";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b5b066d37b";"concept-task";"100";"response selection is measured by the contrast of Faces in the emotion processing fMRI task paradigm";"2015-08-30 09:30:36";"";"cnt_5531474e117df";"positive";"1"
"ass_55e2cd444dc0b";"usr_51bc76ae9636c";"trm_557b4891e9265";"T16";"trm_550b5b066d37b";"concept-task";"100";"feature comparison is measured by the contrast of Faces in the emotion processing fMRI task paradigm";"2015-08-30 09:30:44";"";"cnt_5531474e117df";"positive";"1"
"ass_55e2cd4f118e7";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_550b5b066d37b";"concept-task";"100";"visual form recognition is measured by the contrast of Shapes in the emotion processing fMRI task paradigm";"2015-08-30 09:30:55";"";"cnt_55314757a78a1";"positive";"1"
"ass_55e2cd64f0a18";"usr_51bc76ae9636c";"trm_557b4891e9265";"T16";"trm_550b5b066d37b";"concept-task";"100";"feature comparison is measured by the contrast of Shapes in the emotion processing fMRI task paradigm";"2015-08-30 09:31:16";"";"cnt_55314757a78a1";"positive";"1"
"ass_55e2cd6c4c60c";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b5b066d37b";"concept-task";"100";"response execution is measured by the contrast of Shapes in the emotion processing fMRI task paradigm";"2015-08-30 09:31:24";"";"cnt_55314757a78a1";"positive";"1"
"ass_55e2cd72799d4";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b5b066d37b";"concept-task";"100";"response selection is measured by the contrast of Shapes in the emotion processing fMRI task paradigm";"2015-08-30 09:31:30";"";"cnt_55314757a78a1";"positive";"1"
"ass_55ea211814678";"usr_55b972918e005";"trm_559f09a5cdca9";"T16";"trm_553e77887abc7";"concept-task";"100";"subjective food value is measured by the contrast of  in the Becker-Degroot-Marschak (BDM) procedure";"2015-09-04 22:54:16";"";"";"positive";"1"
"ass_55ea227e8034b";"usr_55b972918e005";"trm_559f09a5cdca9";"T16";"trm_50f7370ace495";"concept-task";"100";"subjective food value is measured by the contrast of  in the Visual Analogue Scales";"2015-09-04 23:00:14";"";"";"positive";"1"
"ass_55ecaa93536c9";"usr_51bc76ae9636c";"trm_559f09a5cdca9";"T1";"trm_558c736199abd";"concept-concept";"100";"subjective food value is a kind of  subjective value judgment";"2015-09-06 21:05:23";"";"";"positive";"1"
"ass_55ef0a1981bd8";"usr_51bc76ae9636c";"trm_55b6b8e291dba";"T16";"trm_550b54a8b30f4";"concept-task";"100";"auditory arithmetic processing is measured by the contrast of Math minus Story in the language processing fMRI task paradigm";"2015-09-08 16:17:29";"";"cnt_55314a10d4412";"positive";"1"
"ass_55ef0a2640e26";"usr_51bc76ae9636c";"trm_55b6b89222d4c";"T16";"trm_550b54a8b30f4";"concept-task";"100";"auditory sentence processing is measured by the contrast of Story minus Math in the language processing fMRI task paradigm";"2015-09-08 16:17:42";"";"cnt_55314a1a5514c";"positive";"1"
"ass_55ef0a3169fee";"usr_51bc76ae9636c";"trm_55c6f58e77fbe";"T16";"trm_550b54a8b30f4";"concept-task";"100";"story comprehension is measured by the contrast of Story minus Math in the language processing fMRI task paradigm";"2015-09-08 16:17:53";"";"cnt_55314a1a5514c";"positive";"1"
"ass_55ef0ab0c045d";"usr_51bc76ae9636c";"trm_55b6b952c1b4c";"T16";"trm_550b53d7dd674";"concept-task";"100";"right toe response execution is measured by the contrast of Right Foot in the motor fMRI task paradigm";"2015-09-08 16:20:00";"";"cnt_5531528173117";"positive";"1"
"ass_55ef0ac58db9a";"usr_51bc76ae9636c";"trm_55b6b910b4b23";"T16";"trm_550b53d7dd674";"concept-task";"100";"right finger response execution is measured by the contrast of Right Hand in the motor fMRI task paradigm";"2015-09-08 16:20:21";"";"cnt_5531528989cc7";"positive";"1"
"ass_55ef0ad5c8564";"usr_51bc76ae9636c";"trm_55b6b98b88f45";"T16";"trm_550b53d7dd674";"concept-task";"100";"tongue response execution is measured by the contrast of Tongue in the motor fMRI task paradigm";"2015-09-08 16:20:37";"";"cnt_553152908ac51";"positive";"1"
"ass_55ef0ae1947d4";"usr_51bc76ae9636c";"trm_55b6b96e77df6";"T16";"trm_550b53d7dd674";"concept-task";"100";"left toe response execution is measured by the contrast of Left Foot in the motor fMRI task paradigm";"2015-09-08 16:20:49";"";"cnt_55315270d1e14";"positive";"1"
"ass_55ef0aeea6ba7";"usr_51bc76ae9636c";"trm_55b6b92c1fd76";"T16";"trm_550b53d7dd674";"concept-task";"100";"left finger response execution is measured by the contrast of Left Hand in the motor fMRI task paradigm";"2015-09-08 16:21:02";"";"cnt_55315278ea6cc";"positive";"1"
"ass_55ef0aff0265d";"usr_51bc76ae9636c";"trm_557b4b9ccdc4a";"T16";"trm_550b53d7dd674";"concept-task";"100";"visual word recognition is measured by the contrast of Cue in the motor fMRI task paradigm";"2015-09-08 16:21:19";"";"cnt_55315226076d3";"positive";"1"
"ass_55ef0b05bf4fc";"usr_51bc76ae9636c";"trm_4a3fd79d0b5a7";"T16";"trm_550b53d7dd674";"concept-task";"100";"working memory is measured by the contrast of Cue in the motor fMRI task paradigm";"2015-09-08 16:21:25";"";"cnt_55315226076d3";"positive";"1"
"ass_55ef0b0ce0043";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b53d7dd674";"concept-task";"100";"response selection is measured by the contrast of Cue in the motor fMRI task paradigm";"2015-09-08 16:21:32";"";"cnt_55315226076d3";"positive";"1"
"ass_55ef0b26737e1";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_550b557e5f90e";"concept-task";"100";"visual form recognition is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:21:58";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b3240f36";"usr_51bc76ae9636c";"trm_4a3fd79d0b1b2";"T16";"trm_550b557e5f90e";"concept-task";"100";"spatial attention is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:22:10";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b3c61842";"usr_51bc76ae9636c";"trm_557b48aeb7d58";"T16";"trm_550b557e5f90e";"concept-task";"100";"motion detection is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:22:20";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b41e1aca";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b557e5f90e";"concept-task";"100";"response selection is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:22:25";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b4f5da1f";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b557e5f90e";"concept-task";"100";"response execution is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:22:39";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b5c189d6";"usr_51bc76ae9636c";"trm_557b471bc6cd8";"T16";"trm_550b557e5f90e";"concept-task";"100";"animacy decision is measured by the contrast of Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:22:52";"";"cnt_553147b362347";"positive";"1"
"ass_55ef0b69b5a7e";"usr_51bc76ae9636c";"trm_5159beaf80413";"T16";"trm_550b557e5f90e";"concept-task";"100";"animacy perception is measured by the contrast of Mental Interaction minus Random Interaction in the social cognition (theory of mind) fMRI task paradigm";"2015-09-08 16:23:05";"";"cnt_55314940f18c6";"positive";"1"
"ass_55ef0c0a2782d";"usr_51bc76ae9636c";"trm_557b4b154e0d9";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual face recognition is measured by the contrast of 0-back Face in the working memory fMRI task paradigm";"2015-09-08 16:25:46";"";"cnt_55314b49e5c9d";"positive";"1"
"ass_55ef0c16948e2";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b50095d4a3";"concept-task";"100";"response selection is measured by the contrast of 0-back Face in the working memory fMRI task paradigm";"2015-09-08 16:25:58";"";"cnt_55314b49e5c9d";"positive";"1"
"ass_55ef0c20d57c3";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b50095d4a3";"concept-task";"100";"response execution is measured by the contrast of 0-back Face in the working memory fMRI task paradigm";"2015-09-08 16:26:08";"";"cnt_55314b49e5c9d";"positive";"1"
"ass_55ef0c2a29629";"usr_51bc76ae9636c";"trm_55c6f87595b39";"T16";"trm_550b50095d4a3";"concept-task";"100";"face maintenance is measured by the contrast of 0-back Face in the working memory fMRI task paradigm";"2015-09-08 16:26:18";"";"cnt_55314b49e5c9d";"positive";"1"
"ass_55ef0c4abf87a";"usr_51bc76ae9636c";"trm_557b4b7e68727";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual place recognition is measured by the contrast of 0-back Place in the working memory fMRI task paradigm";"2015-09-08 16:26:50";"";"cnt_55314b56bceed";"positive";"1"
"ass_55ef0c5460130";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b50095d4a3";"concept-task";"100";"response selection is measured by the contrast of 0-back Place in the working memory fMRI task paradigm";"2015-09-08 16:27:00";"";"cnt_55314b56bceed";"positive";"1"
"ass_55ef0c5b83b0f";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b50095d4a3";"concept-task";"100";"response execution is measured by the contrast of 0-back Place in the working memory fMRI task paradigm";"2015-09-08 16:27:07";"";"cnt_55314b56bceed";"positive";"1"
"ass_55ef0c66001cb";"usr_51bc76ae9636c";"trm_557b493133416";"T16";"trm_550b50095d4a3";"concept-task";"100";"place maintenance is measured by the contrast of 0-back Place in the working memory fMRI task paradigm";"2015-09-08 16:27:18";"";"cnt_55314b56bceed";"positive";"1"
"ass_55ef0c7da2def";"usr_51bc76ae9636c";"trm_557b4af7cc1cb";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual body recognition is measured by the contrast of 0-back Body in the working memory fMRI task paradigm";"2015-09-08 16:27:41";"";"cnt_55314b2a72bee";"positive";"1"
"ass_55ef0c8bcc82b";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b50095d4a3";"concept-task";"100";"response execution is measured by the contrast of 0-back Body in the working memory fMRI task paradigm";"2015-09-08 16:27:55";"";"cnt_55314b2a72bee";"positive";"1"
"ass_55ef0c94d0a49";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b50095d4a3";"concept-task";"100";"response selection is measured by the contrast of 0-back Body in the working memory fMRI task paradigm";"2015-09-08 16:28:04";"";"cnt_55314b2a72bee";"positive";"1"
"ass_55ef0c9d97c1e";"usr_51bc76ae9636c";"trm_557b477b4a15f";"T16";"trm_550b50095d4a3";"concept-task";"100";"body maintenance is measured by the contrast of 0-back Body in the working memory fMRI task paradigm";"2015-09-08 16:28:13";"";"cnt_55314b2a72bee";"positive";"1"
"ass_55ef0cadb4306";"usr_51bc76ae9636c";"trm_557b4aeaeb744";"T16";"trm_550b50095d4a3";"concept-task";"100";"tool maintenance is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:28:29";"";"cnt_55314b5e393d2";"positive";"1"
"ass_55ef0cb6a1f86";"usr_51bc76ae9636c";"trm_557b4b8cd05ca";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual tool recognition is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:28:38";"";"cnt_55314b5e393d2";"positive";"1"
"ass_55ef0cc072b32";"usr_51bc76ae9636c";"trm_4a3fd79d0af71";"T16";"trm_550b50095d4a3";"concept-task";"100";"response selection is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:28:48";"";"cnt_55314b5e393d2";"positive";"1"
"ass_55ef0ccb23092";"usr_51bc76ae9636c";"trm_557b4a7315f1b";"T16";"trm_550b50095d4a3";"concept-task";"100";"response execution is measured by the contrast of 0-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:28:59";"";"cnt_55314b5e393d2";"positive";"1"
"ass_55ef0cf3c1271";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_550b50095d4a3";"concept-task";"100";"updating is measured by the contrast of 2-back Body in the working memory fMRI task paradigm";"2015-09-08 16:29:39";"";"cnt_55314aff55913";"positive";"1"
"ass_55ef0cfc6fe7d";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_550b50095d4a3";"concept-task";"100";"updating is measured by the contrast of 2-back Face in the working memory fMRI task paradigm";"2015-09-08 16:29:48";"";"cnt_55314b0643005";"positive";"1"
"ass_55ef0d0271bd0";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_550b50095d4a3";"concept-task";"100";"updating is measured by the contrast of 2-back Place in the working memory fMRI task paradigm";"2015-09-08 16:29:54";"";"cnt_55314b12878f7";"positive";"1"
"ass_55ef0d07e9c69";"usr_51bc76ae9636c";"trm_4c3e05903e4bb";"T16";"trm_550b50095d4a3";"concept-task";"100";"updating is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:29:59";"";"cnt_55314b1edb310";"positive";"1"
"ass_55ef0d367e4c1";"usr_51bc76ae9636c";"trm_557b4b8cd05ca";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual tool recognition is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:30:46";"";"cnt_55314b1edb310";"positive";"1"
"ass_55ef0d41d5afd";"usr_51bc76ae9636c";"trm_557b4aeaeb744";"T16";"trm_550b50095d4a3";"concept-task";"100";"tool maintenance is measured by the contrast of 2-back Tool in the working memory fMRI task paradigm";"2015-09-08 16:30:57";"";"cnt_55314b1edb310";"positive";"1"
"ass_55ef0d498fdb1";"usr_51bc76ae9636c";"trm_557b477b4a15f";"T16";"trm_550b50095d4a3";"concept-task";"100";"body maintenance is measured by the contrast of 2-back Body in the working memory fMRI task paradigm";"2015-09-08 16:31:05";"";"cnt_55314aff55913";"positive";"1"
"ass_55ef0d5251068";"usr_51bc76ae9636c";"trm_557b4af7cc1cb";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual body recognition is measured by the contrast of 2-back Body in the working memory fMRI task paradigm";"2015-09-08 16:31:14";"";"cnt_55314aff55913";"positive";"1"
"ass_55ef0d694e558";"usr_51bc76ae9636c";"trm_557b493133416";"T16";"trm_550b50095d4a3";"concept-task";"100";"place maintenance is measured by the contrast of 2-back Place in the working memory fMRI task paradigm";"2015-09-08 16:31:37";"";"cnt_55314b12878f7";"positive";"1"
"ass_55ef0d713acb8";"usr_51bc76ae9636c";"trm_557b4b7e68727";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual place recognition is measured by the contrast of 2-back Place in the working memory fMRI task paradigm";"2015-09-08 16:31:45";"";"cnt_55314b12878f7";"positive";"1"
"ass_55ef0d810ef93";"usr_51bc76ae9636c";"trm_55c6f87595b39";"T16";"trm_550b50095d4a3";"concept-task";"100";"face maintenance is measured by the contrast of 2-back Face in the working memory fMRI task paradigm";"2015-09-08 16:32:01";"";"cnt_55314b0643005";"positive";"1"
"ass_55ef0d8f0bc5c";"usr_51bc76ae9636c";"trm_557b4b154e0d9";"T16";"trm_550b50095d4a3";"concept-task";"100";"visual face recognition is measured by the contrast of 2-back Face in the working memory fMRI task paradigm";"2015-09-08 16:32:15";"";"cnt_55314b0643005";"positive";"1"
"ass_55ef10978a906";"usr_51bc76ae9636c";"trm_557b4b652cbec";"T16";"trm_550b5a47aa23e";"concept-task";"100";"visual pattern recognition is measured by the contrast of Matching in the relational processing fMRI task paradigm";"2015-09-08 16:45:11";"";"cnt_553149868c670";"positive";"1"
"ass_55ef10a59c653";"usr_51bc76ae9636c";"trm_557b4b3a6a34d";"T16";"trm_550b5a47aa23e";"concept-task";"100";"visual form recognition is measured by the contrast of Matching in the relational processing fMRI task paradigm";"2015-09-08 16:45:25";"";"cnt_553149868c670";"positive";"1"
"ass_55ef10b003ee9";"usr_51bc76ae9636c";"trm_557b4891e9265";"T16";"trm_550b5a47aa23e";"concept-task";"100";"feature comparison is measured by the contrast of Matching in the relational processing fMRI task paradigm";"2015-09-08 16:45:36";"";"cnt_553149868c670";"positive";"1"
